,V1_in,V2_in,V3_in,t,V1,V2,V3,I1,I2,I3,ax,ay,az,gx,gy,gz
91,100,200,-200,6996.73,58.60227272727273,142.90243902439025,-132.09677419354838,0.3099839944134083,0.7072312962962968,0.8088698214285719,-0.03773437500000001,0.0007812500000000042,9.76078125,0.000859375,0.0027343750000000003,0.04359375
92,100,300,-200,5265.75,65.625,240.48,-138.1304347826087,0.24318886562499994,0.7797203863636367,0.7655985,-0.0295049504950495,-0.01900990099009901,9.795049504950494,0.003366336633663366,-0.0026732673267326735,0.10000000000000002
93,200,100,-200,8000.0,141.21,58.550561797752806,-134.19,0.749564524271845,0.260979688613862,0.7893951849514571,0.024178082191780824,-0.016232876712328766,9.751095890410959,-6.849315068493166e-05,0.007945205479452055,0.039383561643835614
94,200,200,-200,8000.0,149.04,150.93,-132.24489795918367,0.5103009017341038,0.5344598265895955,0.7704031200000003,-0.07590604026845639,-0.028590604026845635,9.770939597315435,0.0038255033557046984,-0.006375838926174498,0.1032214765100671
95,200,300,-200,7793.86,163.8409090909091,244.89,-130.68,0.35611126747572824,0.7253285463414638,0.7877770582524277,-0.03267123287671233,0.04746575342465753,9.786780821917807,0.008767123287671232,0.0032191780821917808,0.17034246575342463
96,300,100,-200,8000.0,240.03,66.69,-133.0909090909091,0.804377965853659,0.18841177624309416,0.775703422330098,-0.048851351351351345,0.010405405405405412,9.756824324324326,0.005135135135135136,0.000405405405405405,0.10749999999999998
97,300,200,-200,8000.0,247.32,164.4795918367347,-128.46315789473684,0.7157084276699033,0.32070579949748795,0.7523028985436896,0.051608391608391604,0.0451048951048951,9.693636363636363,0.005944055944055945,0.007202797202797203,0.16804195804195804
98,300,300,-200,8000.0,259.47,257.31,-134.46,0.5293308975609756,0.5464277383495143,0.7978592524271846,-0.010136986301369855,-0.047397260273972605,9.782191780821918,0.012397260273972604,-0.0014383561643835621,0.24089041095890407
99,100,100,-300,8000.0,42.1530612244898,42.12,-239.49,0.45332325242718474,0.44087608252427196,0.8318397766990301,-0.0035374149659863977,0.016666666666666663,9.822789115646259,-0.005918367346938776,-0.004149659863945578,-0.08809523809523809
100,100,200,-300,7830.29,56.30487804878049,145.4516129032258,-238.95,0.3349511946601944,0.6584518106796117,0.8491411407767,0.034413793103448276,0.023793103448275864,9.830689655172414,-0.0012413793103448277,-0.003379310344827586,-0.025310344827586206
101,100,300,-300,5808.65,64.72058823529412,247.3548387096774,-243.65060240963857,0.2978685324675328,0.7245908734939761,0.7807463173652697,0.03135135135135136,-0.015855855855855857,9.735135135135135,0.0007207207207207208,0.0027927927927927933,0.04432432432432432
102,200,100,-300,6621.42,144.5487804878049,60.333333333333336,-245.7,0.6875002386363638,0.2868977817073177,0.8048599476744192,0.022131147540983605,-0.006147540983606554,9.819672131147541,-0.0025409836065573774,0.008524590163934427,-0.0280327868852459
103,200,200,-300,7558.31,150.34736842105264,150.39,-242.73,0.4949375076923079,0.5040554489795916,0.7954174787234044,-0.012624113475177305,0.02468085106382979,9.850780141843972,0.0011347517730496454,-0.002624113475177304,0.03978723404255319
104,200,300,-300,7096.83,162.27835051546393,250.29,-244.62,0.36524503260869606,0.6709634810810812,0.804333037433156,-0.029999999999999985,-0.05412213740458015,9.855038167938929,0.005190839694656489,-0.0005343511450381684,0.10885496183206106
105,300,100,-300,6100.13,246.3370786516854,65.25,-241.9746835443038,0.8014508750000003,0.21333312733333318,0.8024436979865772,0.04601769911504424,-0.03026548672566372,9.78929203539823,0.00044247787610619474,-0.0008849557522123893,0.03646017699115045
106,300,200,-300,4957.01,250.90243902439025,162.36986301369862,-240.0810810810811,0.713481090909091,0.3526624461538464,0.8297123206106869,-0.020967741935483862,0.02064516129032258,9.830322580645163,0.0040860215053763445,-0.0024731182795698923,0.10086021505376343
107,300,300,-300,4295.43,263.1272727272727,258.75,-246.43636363636364,0.49322682075471713,0.5427773861386139,0.7692309702970294,0.020641025641025636,0.006153846153846154,9.799999999999999,0.006794871794871795,0.00294871794871795,0.17307692307692304
