,V1_in,V2_in,V3_in,t,V1,V2,V3,I1,I2,I3,ax,ay,az,gx,gy,gz,color
155,100,-300,-300,8000,-61.46808511,230.0744681,-243,0.293762075,0.991247462,0.784270389,0.052344828,-0.261034483,10.53710345,0.006551724,-0.012068966,-0.012482759,blue
156,200,-100,-300,8000,-156.8297872,15.47191011,-236.106383,0.381040207,0.836538501,0.806459736,0.058551724,-0.232068966,10.55241379,0.009724138,-0.008068966,-0.177655172,blue
157,200,-200,-300,8000,-161.4255319,128.9680851,-246.7340426,0.351700963,0.866740558,0.728057448,0.020896552,-0.233448276,10.55965517,0.007655172,-0.009517241,-0.15,blue
158,200,-300,-300,8000,-156.5425532,233.8085106,-253.0531915,0.398052053,0.937586205,0.623807986,0.035655172,-0.273103448,10.56117241,0.005034483,-0.010206897,-0.085241379,blue
159,300,-100,-300,8000,-255.6382979,30.10344828,-245.8723404,0.535009953,0.710533055,0.644724101,0.04062069,-0.286482759,10.55675862,0.012137931,-0.00462069,-0.270965517,blue
160,300,-200,-300,6699.99,-255.0638298,132.3658537,-250.4680851,0.536072714,0.799844595,0.52858748,0.123478261,-0.263304348,10.55313043,0.014086957,-0.016608696,-0.21773913,blue
161,300,-300,-300,7369.16,-255.6382979,225.4787234,-256.212766,0.597592985,1.075988276,0.557894858,0.072834646,-0.185511811,10.55212598,0.011653543,-0.015826772,-0.130393701,blue
162,-100,100,-100,8000,10.58108108,-30.57352941,-28.92857143,0.735845774,0.575839861,0.553733252,0.006083916,-0.262167832,10.55594406,0.002820513,-0.013863636,-0.040839161,blue
163,-100,200,-100,8000,31.88297872,-123.2234043,-66.06382979,0.735946957,0.931952731,0.202526746,0.043055556,-0.270138889,10.56909722,0.008194444,-0.010138889,-0.100833333,blue
164,-100,300,-100,8000,37.05319149,-231.7978723,-67.5,0.634044401,0.962894255,0.148461409,0.002638889,-0.223194444,10.55104167,0.010625,-0.005416667,-0.168402778,blue
165,-200,100,-100,8000,122.0744681,-39.63829787,-39.06382979,0.942431091,0.555597986,0.553377851,0.066,-0.242413793,10.57489655,0.007586207,-0.011103448,-0.001517241,blue
166,-200,200,-100,8000,122.3617021,-127.2446809,-51.03296703,0.812709093,0.789201362,0.333072737,0.10737931,-0.25262069,10.56896552,0.006482759,-0.011310345,-0.054689655,blue
167,-200,300,-100,8000,135,-233.2340426,-63.4787234,0.779462716,0.907544438,0.208826233,0.122758621,-0.236758621,10.57655172,0.006689655,-0.007448276,-0.116068966,blue
168,-300,100,-100,8000,233.2340426,-39.48387097,-41.93617021,0.978427029,0.539096307,0.516501734,0.142167832,-0.262237762,10.54741259,0.006013986,-0.013146853,0.041258741,blue
169,-300,200,-100,8000,235.2446809,-136.1489362,-48.82978723,0.905448716,0.739152087,0.356878452,-0.008611111,-0.265555556,10.57180556,0.005694444,-0.010277778,-0.023402778,blue
170,-300,300,-100,8000,235.8191489,-233.5212766,-55.14893617,0.849421829,0.804056711,0.283346077,0.050694444,-0.320833333,10.56361111,0.001805556,-0.007638889,-0.065208333,blue
171,-100,100,-200,8000,21.6,-63.4787234,-120.9255319,0.838387538,0.257026378,0.955251519,0.031944444,-0.206736111,10.56715278,0.007222222,-0.01,-0.090972222,blue
172,-100,200,-200,8000,22.69148936,-141.606383,-140.1702128,0.784540763,0.603303942,0.57581381,0.03,-0.189586207,10.56772414,0.010482759,-0.007655172,-0.164068966,blue
173,-100,300,-200,8000,31.98913043,-240.9893617,-162.287234,0.709073192,0.853426899,0.32716938,0.054895105,-0.180979021,10.56447552,0.009370629,-0.008041958,-0.228181818,blue
174,-200,100,-200,8000,119.4893617,-54.57446809,-128.6808511,0.946745548,0.342471097,0.816321616,0.039517241,-0.198827586,10.55358621,0.00737931,-0.01137931,-0.048275862,blue
175,-200,200,-200,8000,119.2021277,-140.4574468,-143.9042553,0.887306235,0.560918524,0.587647315,0.082296296,-0.196888889,10.56496296,0.005407407,-0.007407407,-0.113407407,blue
176,-200,300,-200,8000,129.2553191,-241.2765957,-156.5425532,0.863535572,0.765779226,0.399654621,0.081724138,-0.224068966,10.54241379,0.002827586,-0.008758621,-0.180758621,blue
177,-300,100,-200,8000,232.3723404,-53.42553191,-133.8510638,0.990507918,0.357248308,0.74938387,0.046619718,-0.186338028,10.55176056,0.003309859,-0.011549296,-0.001549296,blue
178,-300,200,-200,8000,230.9361702,-146.4893617,-147.0638298,0.936950382,0.554340878,0.560527751,0.055428571,-0.1855,10.56678571,0.007785714,-0.010714286,-0.070571429,blue
179,-300,300,-200,7314.39,233.2340426,-244.4361702,-152.8085106,0.934243285,0.701644533,0.456889171,0.080229008,-0.245038168,10.57725191,7.63E-05,-0.008931298,-0.119007634,blue
180,-100,100,-300,8000,19.24468085,-61.18085106,-226.6276596,0.87006901,0.238165462,1.049556346,0.162847222,-0.23125,10.57895833,0.007708333,-0.008472222,-0.114791667,blue
181,-100,200,-300,8000,14.9673913,-151.3723404,-236.6808511,0.863165626,0.490877703,0.868589832,0.108206897,-0.15862069,10.56896552,0.009862069,-0.009103448,-0.18,blue
182,-100,300,-300,8000,16.02197802,-238.1170213,-254.7765957,0.889879764,0.817184543,0.588264437,0.119517241,-0.175172414,10.56662069,0.011310345,-0.008275862,-0.251241379,blue
183,-200,100,-300,8000,122.6489362,-63.33333333,-229.212766,0.974650273,0.217529534,0.971369872,0.058137931,-0.13662069,10.56751724,0.008758621,-0.009103448,-0.091724138,blue
184,-200,200,-300,8000,120.3510638,-150.2234043,-238.6914894,1.019353952,0.475961466,0.824704221,0.030357143,-0.130785714,10.57135714,0.010428571,-0.008142857,-0.1645,blue
185,-200,300,-300,8000,126.6702128,-247.0212766,-255.6382979,0.928501149,0.70931975,0.609097803,-0.008958333,-0.173194444,10.54708333,0.004097222,-0.005902778,-0.220555556,blue
186,-300,100,-300,8000,230.0744681,-64.62765957,-233.8085106,0.969921261,0.255250361,0.900271164,0.097655172,-0.187517241,10.56475862,0.00662069,-0.010344828,-0.049862069,blue
187,-300,200,-300,7500.13,234.0957447,-156.8297872,-243.287234,0.944224175,0.437253958,0.767661051,0.087407407,-0.243185185,10.54866667,7.41E-05,-0.008296296,-0.106074074,blue
188,-300,300,-300,6561.02,236.4827586,-252.1914894,-253.0531915,0.914055148,0.604127707,0.624959608,0.06559322,-0.275508475,10.55652542,-0.002033898,-0.007966102,-0.132288136,blue
189,-100,-100,-100,8000,-54.61363636,-44.23404255,-49.8,0.338633862,0.378816916,0.341125923,0.045034965,-0.258181818,10.56363636,0.007062937,-0.008811189,-0.102167832,blue
190,-100,-200,-100,8000,-65.4893617,-117.7078652,-61.13793103,0.141323678,0.754833548,0.156121852,-0.010625,-0.303680556,10.56270833,0.010069444,-0.010833333,-0.157708333,blue
191,-100,-300,-100,8000,-70.08510638,-233.8085106,-76.9787234,0.105948119,0.929487207,0.077334386,0.083862069,-0.267241379,10.5522069,0.007931034,-0.008827586,-0.232965517,blue
192,-200,-100,-100,8000,-134.712766,-62.32978723,-69.22340426,0.802391649,0.253575326,0.113592414,0.14,-0.256,10.56172414,0.007517241,-0.009241379,-0.165586207,blue
193,-200,-200,-100,8000,-143.9042553,-143.6170213,-77.84042553,0.584442952,0.563856161,0.080901808,0.200277778,-0.328402778,10.58875,0.007986111,-0.007777778,-0.236041667,blue
194,-200,-300,-100,8000,-160.8510638,-235.8191489,-89.61702128,0.352563866,0.820636179,0.087787855,0.075793103,-0.332344828,10.5977931,0.011931034,-0.004896552,-0.289103448,blue
195,-300,-100,-100,8000,-237.8297872,-66.63829787,-79.5483871,0.865665963,0.14725672,0.070981826,0.079791667,-0.280972222,10.58291667,0.009305556,-0.007708333,-0.208333333,blue
196,-300,-200,-100,8000,-226.3404255,-147.0638298,-84.73404255,0.752958632,0.397805565,0.089445372,0.05027972,-0.28951049,10.56104895,0.012447552,-0.005454545,-0.26993007,blue
197,-300,-300,-100,8000,-255.0638298,-248.7446809,-92.77659574,0.581607625,0.674063269,0.120395579,0.195586207,-0.271241379,10.55089655,0.008206897,-0.005586207,-0.358068966,blue
198,-100,-100,-200,8000,-66.92553191,-63.76595745,-134.1382979,0.159146802,0.206484049,0.80017275,0.023706294,-0.193706294,10.56615385,0.008,-0.008741259,-0.16,blue
199,-100,-200,-200,8000,-81.57446809,-147.9255319,-148.212766,0.087760975,0.605276317,0.530695317,0.080699301,-0.26986014,10.5527972,0.011328671,-0.008461538,-0.235034965,blue
200,-100,-300,-200,8000,-79.85106383,-244.1489362,-164.2978723,0.079757037,0.760355188,0.322978049,0.011388889,-0.178402778,10.55763889,0.012847222,-0.006944444,-0.309513889,blue
201,-200,-100,-200,8000,-149.9361702,-66.92553191,-148.212766,0.547830457,0.186830794,0.612795889,0.050486111,-0.265902778,10.55263889,0.008472222,-0.006597222,-0.203680556,blue
202,-200,-200,-200,8000,-161.712766,-157.4042553,-160.8510638,0.379636316,0.414318199,0.321375447,0.043862069,-0.200758621,10.55124138,0.013517241,-0.005448276,-0.289655172,blue
203,-200,-300,-200,8000,-166.3085106,-245.5851064,-170.6170213,0.243959343,0.670981476,0.229043168,0.018413793,-0.296275862,10.58206897,0.015586207,-0.003103448,-0.344551724,blue
204,-300,-100,-200,8000,-236.9680851,-69.5106383,-165.1595745,0.749876893,0.150733525,0.243398162,0.082137931,-0.251034483,10.59158621,0.011241379,-0.006896552,-0.273241379,blue
205,-300,-200,-200,8000,-255.3510638,-165.1595745,-175.212766,0.626726029,0.31940626,0.193045863,0.077902098,-0.24013986,10.59293706,0.015314685,-0.006223776,-0.35972028,blue
206,-300,-300,-200,8000,-260.8085106,-255.9255319,-180.3829787,0.520833351,0.57704651,0.109372657,0.149655172,-0.253034483,10.57503448,0.013724138,-0.004344828,-0.425793103,blue
207,-100,-100,-300,8000,-78.41489362,-69.5106383,-228.3510638,0.085897385,0.169118529,0.918762308,0.061830986,-0.242464789,10.58295775,0.013239437,-0.007464789,-0.199647887,blue
208,-100,-200,-300,8000,-89.04255319,-156.2553191,-244.7234043,0.099073632,0.404708924,0.716099777,0.093802817,-0.237676056,10.57753521,0.013943662,-0.007957746,-0.279647887,blue
209,-100,-300,-300,8000,-90.19148936,-249.893617,-254.2021277,0.139083018,0.63523191,0.586025796,0.116275862,-0.218896552,10.57372414,0.014758621,-0.005448276,-0.347310345,blue
210,-200,-100,-300,8000,-162,-71.23404255,-250.1808511,0.353550083,0.148743985,0.707470644,0.129930556,-0.236805556,10.56736111,0.011736111,-0.005625,-0.274930556,blue
211,-200,-200,-300,8000,-171.7659574,-165.1595745,-253.3404255,0.220285263,0.309375589,0.594921289,0.122758621,-0.220896552,10.56641379,0.014413793,-0.005655172,-0.350275862,blue
212,-200,-300,-300,8000,-178.6595745,-259.0851064,-258.7978723,0.120567286,0.547214067,0.510724841,0.162777778,-0.237569444,10.56715278,0.014305556,-0.004722222,-0.424722222,blue
213,-300,-100,-300,8000,-250.4680851,-74.39361702,-253.3404255,0.621301952,0.100207829,0.496918131,0.142237762,-0.203216783,10.58629371,0.011818182,-0.007062937,-0.333706294,blue
214,-300,-200,-300,8000,-258.7978723,-172.3404255,-265.1170213,0.523175587,0.224676116,0.409393298,0.059172414,-0.230758621,10.57696552,0.016827586,-0.004965517,-0.424827586,blue
215,-300,-300,-300,8000,-270.8617021,-264.8297872,-272.2978723,0.364768044,0.42862413,0.342948438,0.155138889,-0.230694444,10.569375,0.014097222,-0.004236111,-0.484444444,blue
0,100,100,100,8000,60.33673469,63.64285714,62.07216495,0.249383386,0.273914924,0.280571733,-0.020633803,-0.221760563,10.60809859,0.002727273,-0.010985915,0.105492958,gray
1,100,200,100,8000,66.67346939,152.6326531,67.7755102,0.178007721,0.472509764,0.17356986,-0.09035461,-0.204609929,10.58460993,-0.002198582,-0.010141844,0.180638298,gray
2,100,300,100,8000,67.2244898,259.5306122,65.29591837,0.112179395,0.421474276,0.120931848,-0.034366197,-0.232816901,10.60288732,-0.00443662,-0.011901408,0.248380282,gray
3,200,100,100,8000,146.5714286,66.77419355,67.7755102,0.503012543,0.192307518,0.128058503,-0.089647887,-0.112042254,10.58197183,-0.002112676,-0.010352113,0.173169014,gray
4,200,200,100,8000,151.8061224,155.6632653,75.23595506,0.551035332,0.44686874,0.089743528,0.027971014,-0.201304348,10.57913043,-0.001014493,-0.014202899,0.232391304,gray
5,200,300,100,8000,171.9183673,262.2857143,73.01020408,0.268121051,0.444156644,0.102173556,-0.123239437,-0.147535211,10.59260563,-0.008591549,-0.01084507,0.324014085,gray
6,300,100,100,8000,250.4387755,63.91836735,66.94897959,0.475171959,0.162306252,0.153445453,-0.104369748,-0.182352941,10.56638655,-0.003613445,-0.003781513,0.245798319,gray
7,300,200,100,8000,266.9693878,173.2959184,73.56122449,0.460182385,0.246055023,0.098557621,-0.126690141,-0.187605634,10.5934507,-0.009014085,-0.010140845,0.322887324,gray
8,300,300,100,8000,272.4795918,274.6836735,68.32653061,0.343318343,0.303728254,0.127196672,-0.093450704,-0.166690141,10.58119718,-0.010352113,-0.009929577,0.393873239,gray
9,100,100,200,8000,64.40625,67.2244898,150.9795918,0.121009853,0.136274778,0.505054212,-0.010633803,-0.17471831,10.57147887,-0.002464789,-0.00943662,0.179577465,gray
10,100,200,200,8000,71.90816327,166.4081633,165.5816327,0.109487098,0.312746271,0.336942752,-0.003028169,-0.175422535,10.57387324,-0.003802817,-0.012464789,0.251830986,gray
11,100,300,200,8000,72.18367347,264.4897959,167.2346939,0.080005558,0.409270043,0.236886411,-0.027042254,-0.207816901,10.56260563,-0.007323944,-0.011267606,0.32471831,gray
12,200,100,200,8000,163.6530612,69.97959184,158.6938776,0.324457343,0.122235693,0.358351841,-0.036478873,-0.191126761,10.57140845,-0.004859155,-0.011549296,0.249295775,gray
13,200,200,200,8000,168.8877551,168.3367347,165.3061224,0.268244374,0.280695033,0.277298125,-0.097394366,-0.142183099,10.5628169,-0.007183099,-0.011690141,0.31971831,gray
14,200,300,200,8000,167.7857143,265.0408163,169.1632653,0.175654084,0.405695092,0.185771573,-0.085633803,-0.13028169,10.56253521,-0.010352113,-0.013309859,0.386971831,gray
15,300,100,200,8000,260.0816327,69.42857143,174.6734694,0.476701145,0.113944015,0.165022864,0.101478873,-0.139788732,10.57746479,-0.003521127,-0.013239437,0.319788732,gray
16,300,200,200,8000,259.8061224,174.3979592,176.3265306,0.468688298,0.204265104,0.167786759,0.04443662,-0.184507042,10.57422535,-0.004366197,-0.012676056,0.386126761,gray
17,300,300,200,8000,264.4897959,268.622449,174.1648352,0.333492426,0.292370024,0.120653224,-0.343475177,-0.191347518,10.56468085,-0.024113475,-0.013404255,0.446028369,gray
18,100,100,300,8000,69.70408163,68.32653061,257.6020408,0.114638359,0.11858965,0.488165659,-0.352605634,-0.205211268,10.55690141,-0.012112676,-0.012676056,0.25084507,gray
19,100,200,300,8000,77.69387755,168.8877551,259.255102,0.095073402,0.231546022,0.450690279,-0.390070423,-0.186056338,10.54492958,-0.017535211,-0.013098592,0.317957746,gray
20,100,300,300,8000,71.35714286,271.377551,267.244898,0.10403304,0.345907088,0.338017533,-0.527746479,-0.181549296,10.53978873,-0.030985915,-0.01415493,0.38528169,gray
21,200,100,300,8000,170.5408163,68.87755102,258.7040816,0.199334135,0.142798567,0.468934822,-0.644577465,-0.169788732,10.54591549,-0.025774648,-0.012183099,0.314014085,gray
22,200,200,300,8000,172.1938776,169.7142857,257.6020408,0.165397162,0.173956609,0.44008862,-0.401126761,-0.183169014,10.56485915,-0.02528169,-0.013943662,0.384647887,gray
23,200,300,300,8000,176.0510204,271.6530612,269.1734694,0.152366736,0.348002732,0.347016506,-0.403309859,-0.177676056,10.55521127,-0.02971831,-0.014647887,0.455492958,gray
24,300,100,300,8000,271.377551,71.63265306,271.1020408,0.337894277,0.137589102,0.344551068,-0.395211268,-0.217323944,10.57098592,-0.023732394,-0.015211268,0.385985915,gray
25,300,200,300,8000,272.2040816,176.877551,267.7959184,0.301533196,0.150814578,0.352440645,-0.400070423,-0.214647887,10.55549296,-0.029929577,-0.015,0.455352113,gray
26,300,300,300,8000,273.3061224,278.2653061,269.7244898,0.248029799,0.244958717,0.25479974,-0.422112676,-0.18971831,10.56161972,-0.034084507,-0.016197183,0.530774648,gray
27,-100,100,100,8000,-42.42857143,55.43617021,55.10204082,0.456730663,0.314911354,0.347509616,-0.006197183,-0.154577465,10.68492958,0.003732394,-0.010915493,0.030985915,gray
28,-100,200,100,8000,-45.69230769,146.5714286,63.64285714,0.38767085,0.423751549,0.192589284,-0.001619718,-0.153098592,10.61978873,0.001197183,-0.011760563,0.09915493,gray
29,-100,300,100,8000,-53.4,265.0408163,66.67346939,0.356385352,0.446992044,0.168269078,0.023591549,-0.150352113,10.57464789,-0.001408451,-0.011197183,0.171408451,gray
30,-200,100,100,8000,-150.9795918,59.4,59.23469388,0.484655187,0.308766006,0.285541431,-0.075352113,-0.171760563,10.56528169,0.005211268,-0.008873239,-0.03471831,gray
31,-200,200,100,8000,-157.3163265,159.5204082,62.52631579,0.436155021,0.395709851,0.22234958,-0.042464789,-0.14528169,10.57309859,0.004225352,-0.011056338,0.032957746,gray
32,-200,300,100,8000,-157.3163265,266.9693878,65.02040816,0.401873558,0.430103365,0.196070747,-0.025704225,-0.147887324,10.56957746,0.000985915,-0.012042254,0.104647887,gray
33,-300,100,100,8000,-260.3571429,62.15625,57,0.539201245,0.264052993,0.315704862,0.175704225,-0.203028169,10.62478873,0.006126761,-0.009577465,-0.103309859,gray
34,-300,200,100,8000,-262.0102041,162.5510204,59.23469388,0.476605856,0.338487031,0.256009369,0.196619718,-0.176197183,10.58330986,0.006056338,-0.010985915,-0.037676056,gray
35,-300,300,100,8000,-262.2857143,263.1122449,63.64285714,0.47201674,0.374889281,0.216466746,0.198239437,-0.145352113,10.58077465,0.003661972,-0.013169014,0.038521127,gray
36,-100,100,200,8000,-47.48275862,66.39795918,143.9072165,0.434465563,0.151983821,0.481554117,0.203591549,-0.137957746,10.57929577,0.004225352,-0.011901408,0.097535211,gray
37,-100,200,200,8000,-42.06315789,165.0306122,156.2142857,0.42767542,0.313482003,0.34140289,0.211197183,-0.122112676,10.56922535,0.003169014,-0.012253521,0.170774648,gray
38,-100,300,200,8000,-49.06451613,264.2142857,170.8163265,0.372297382,0.44329376,0.237179268,0.211549296,-0.140422535,10.59443662,0.001126761,-0.00971831,0.219859155,gray
39,-200,100,200,8000,-150.9795918,65.84693878,150.4285714,0.48705499,0.172539957,0.425049154,0.193802817,-0.144014085,10.57112676,0.00528169,-0.012535211,0.035492958,gray
40,-200,200,200,8000,-152.9081633,168.6122449,163.9285714,0.459811244,0.292413728,0.311944076,0.202394366,-0.122746479,10.56711268,0.004647887,-0.013380282,0.100633803,gray
41,-200,300,200,8000,-150.3,268.8979592,165.3,0.446372622,0.370268425,0.266223232,0.225211268,-0.125633803,10.55288732,0.003380282,-0.012746479,0.17084507,gray
42,-300,100,200,8000,-258.1530612,65.03225806,156.4897959,0.494810714,0.184615212,0.369671007,0.138394161,-0.146715328,10.56861314,0.005912409,-0.010948905,-0.030583942,gray
43,-300,200,200,8000,-262.8367347,165.5816327,164.2040816,0.496055202,0.276133893,0.323347886,0.171126761,-0.151830986,10.57366197,0.005140845,-0.012887324,0.036408451,gray
44,-300,300,200,7041.3,-260.3571429,269.1734694,165.375,0.466545189,0.365831643,0.265440856,0.274645669,-0.103070866,10.58787402,0.00488189,-0.014015748,0.100866142,gray
45,-100,100,300,8000,-46.77906977,64.46938776,250.4387755,0.383494236,0.154121732,0.476031147,0.362887324,-0.145985915,10.5728169,0.008239437,-0.01415493,0.171619718,gray
46,-100,200,300,8000,-50.55319149,171.6428571,261.1836735,0.383936837,0.23566531,0.451955348,0.361690141,-0.116478873,10.58338028,0.008309859,-0.013028169,0.237464789,gray
47,-100,300,300,8000,-46.2,269.1734694,265.0408163,0.382093138,0.332798997,0.325813427,0.418169014,-0.127112676,10.57626761,0.009295775,-0.014577465,0.300985915,gray
48,-200,100,300,8000,-153.1836735,66.94897959,261.1836735,0.458209947,0.174836444,0.475591654,0.360928571,-0.157928571,10.65257143,0.007714286,-0.013428571,0.097928571,gray
49,-200,200,300,8000,-152.9081633,173.8469388,262.8367347,0.455909805,0.23351629,0.426405184,0.347730496,-0.121489362,10.57078014,0.007446809,-0.013829787,0.169007092,gray
50,-200,300,300,8000,-155.3877551,274.4081633,270.2755102,0.441937721,0.340236477,0.341592481,0.107253521,-0.15528169,10.55204225,0.000352113,-0.01,0.237394366,gray
51,-300,100,300,7333.85,-260.3571429,67.7755102,255.6734694,0.493025073,0.183465797,0.45021463,0.070676692,-0.182932331,10.54368421,0.00556391,-0.007969925,0.035864662,gray
52,-300,200,300,7210.63,-259.8061224,169.4387755,256.7755102,0.544559924,0.252825888,0.467556056,0.102403101,-0.171007752,10.55395349,0.006976744,-0.015348837,0.109534884,gray
53,-300,300,300,5846.41,-256.9655172,268.0481928,269.372093,0.464721366,0.318809136,0.315933811,0.076571429,-0.143809524,10.56771429,0.003809524,-0.014666667,0.168285714,gray
54,100,-100,100,8000,57.29268293,-43.61538462,52.125,0.303845896,0.431425035,0.315944311,0.103591549,-0.114084507,10.57274648,0.004859155,-0.010915493,0.029507042,gray
55,100,-200,100,8000,60.31914894,-154.8367347,59.65116279,0.269600334,0.455374649,0.281927751,0.115352113,-0.11584507,10.55640845,0.005774648,-0.012746479,-0.035492958,gray
56,100,-300,100,8000,59.78571429,-262.5612245,60.25263158,0.262450445,0.454388442,0.251256666,0.081267606,-0.12,10.56394366,0.008098592,-0.007957746,-0.104859155,gray
57,200,-100,100,8000,147.3979592,-47.66666667,66.67346939,0.496394219,0.36646915,0.136376329,0.159084507,-0.137816901,10.57549296,0.003521127,-0.012746479,0.097394366,gray
58,200,-200,100,8000,151.255102,-152.9081633,69.42857143,0.492158278,0.464620165,0.162747296,0.118380282,-0.132535211,10.58239437,0.003098592,-0.014366197,0.030422535,gray
59,200,-300,100,8000,156.7653061,-265.0408163,-265.0408163,0.428254264,0.449457452,0.194896291,0.113943662,-0.126408451,10.57380282,0.00528169,-0.011760563,-0.040633803,gray
60,300,-100,100,7679.81,258.4285714,-57.22826087,71.08163265,0.510897475,0.340640105,0.140671361,0.200145985,-0.166934307,10.56153285,0.001824818,-0.011824818,0.170875912,gray
61,300,-200,100,7883.37,259.5306122,-156.7653061,69.42857143,0.494082837,0.402613231,0.166412654,0.182042254,-0.149929577,10.57802817,0.002887324,-0.009295775,0.098380282,gray
62,300,-300,100,7298.19,256.5,-264.2142857,66.39795918,0.506273847,0.468414185,0.153846017,0.06620438,-0.110145985,10.56080292,0.003430657,-0.009781022,0.026861314,gray
63,100,-100,200,8000,65.84693878,-51.62637363,143.2653061,0.17677368,0.37559571,0.477173231,0.154014085,-0.153169014,10.58985915,0.003591549,-0.012183099,0.095633803,gray
64,100,-200,200,8000,66.94897959,-154.2857143,151.5306122,0.162393025,0.426158611,0.432075799,0.144577465,-0.136971831,10.58190141,0.005,-0.009647887,0.032183099,gray
65,100,-300,200,8000,65.84693878,-264.4897959,158.4183673,0.224112236,0.502465428,0.414447554,0.12415493,-0.115352113,10.57690141,0.006267606,-0.012394366,-0.040985915,gray
66,200,-100,200,8000,164.755102,-47.1122449,165.5816327,0.34504414,0.409516543,0.330127948,0.121830986,-0.183450704,10.57514085,0.002676056,-0.012323944,0.169859155,gray
67,200,-200,200,8000,162.5510204,-155.3877551,162.8265306,0.305650987,0.423335788,0.29581886,0.107676056,-0.174225352,10.57507042,0.002887324,-0.010774648,0.102394366,gray
68,200,-300,200,5778.64,163.6615385,-260.6666667,163.8243243,0.320716032,0.534745428,0.375936716,0.112761905,-0.137714286,10.57133333,0.006380952,-0.001809524,0.025047619,gray
69,300,-100,200,5118.2,252.9310345,-46.34328358,168.4936709,0.509401701,0.3637687,0.191565867,0.126086957,-0.244782609,10.57445652,-0.000217391,-0.012717391,0.232717391,gray
70,300,-200,200,7397.15,262.5612245,-157.5918367,169.7142857,0.457593595,0.430102684,0.195596561,0.111203008,-0.180902256,10.56887218,0.001879699,-0.011428571,0.165413534,gray
71,300,-300,200,6204.23,266.3595506,-264.423913,174.9,0.420323883,0.409792813,0.17948702,0.048818182,-0.090818182,10.56090909,0.003636364,-0.011090909,0.104545455,gray
72,100,-100,300,8000,66.32608696,-50.69387755,254.5714286,0.150749281,0.343845896,0.487804835,0.074929577,-0.113661972,10.56647887,0.001147541,-0.013239437,0.162464789,gray
73,100,-200,300,8000,69.42857143,-156.7653061,258.4285714,0.154998419,0.389227841,0.447826578,0.032605634,-0.131690141,10.57042254,0.002816901,-0.012957746,0.097816901,gray
74,100,-300,300,5870.9,64.20731707,-259.5306122,266.1428571,0.213186636,0.517648858,0.383596409,0.027058824,-0.074901961,10.57401961,0.014705882,-0.009313725,0.020784314,gray
75,200,-100,300,8000,172.4693878,-52.89795918,259.5306122,0.154955487,0.346646728,0.498767236,0.073591549,-0.171549296,10.5606338,-0.000633803,-0.012183099,0.240140845,gray
76,200,-200,300,7123.48,170.8163265,-157.0408163,256.7755102,0.176017938,0.393061631,0.43816389,0.072047244,-0.171889764,10.58015748,0.000551181,-0.012047244,0.171968504,gray
77,200,-300,300,8000,170.5408163,-267.7959184,266.4183673,0.19885131,0.436554848,0.371220608,0.001901408,-0.131197183,10.59753521,0.003098592,-0.010140845,0.097676056,gray
78,300,-100,300,8000,267.7959184,-47.53125,265.3163265,0.34109471,0.369026605,0.334704284,0.033309859,-0.165140845,10.58507042,-0.002323944,-0.010422535,0.28584507,gray
79,300,-200,300,8000,266.1428571,-150.8659794,267.7959184,0.32912743,0.396563112,0.291871007,0.028309859,-0.114295775,10.58169014,-0.000633803,-0.009577465,0.234225352,gray
80,300,-300,300,6575.37,275.2346939,-268.8979592,277.4387755,0.311334298,0.417262028,0.301102724,8.13E-05,-0.110650407,10.58869919,0.001300813,-0.012276423,0.162113821,gray
81,100,100,-100,8000,47.87628866,54.55102041,-39.94897959,0.373150674,0.345167419,0.510478193,-0.072464789,-0.129507042,10.58126761,0.004577465,-0.011666667,0.028591549,gray
82,100,200,-100,8000,62.54081633,157.8673469,-45,0.262951082,0.425172394,0.41999487,-0.068521127,-0.136901408,10.58239437,0.002535211,-0.011478873,0.096338028,gray
83,100,300,-100,8000,66.12244898,265.8673469,-49.26315789,0.225969905,0.409865839,0.350427079,-0.072714286,-0.119142857,10.56514286,-0.001214286,-0.012571429,0.163428571,gray
84,200,100,-100,8000,151.8061224,65.84693878,-44.90816327,0.507396452,0.183001262,0.450277989,-0.045492958,-0.11528169,10.59169014,0.001478873,-0.012042254,0.103943662,gray
85,200,200,-100,8000,163.6530612,166.1326531,-45.62068966,0.370438607,0.321069992,0.41533488,-0.027535211,-0.13584507,10.57408451,0.000422535,-0.013239437,0.166619718,gray
86,200,300,-100,8000,169.1632653,270,-52.07142857,0.287721655,0.400394274,0.385724606,-0.028943662,-0.146267606,10.57338028,-0.003239437,-0.012816901,0.239295775,gray
87,300,100,-100,8000,258.9795918,67.2244898,-45.6,0.504360315,0.153574691,0.40057542,-0.044225352,-0.134084507,10.57443662,-0.000704225,-0.011760563,0.167605634,gray
88,300,200,-100,8000,260.6326531,171.3673469,-48.73170732,0.475591669,0.216592513,0.410872596,-0.032676056,-0.122816901,10.57098592,-0.003169014,-0.012042254,0.239084507,gray
89,300,300,-100,8000,271.6530612,270.8265306,-47.76923077,0.35959053,0.341469215,0.401880981,-0.020774648,-0.145140845,10.56830986,-0.004295775,-0.013239437,0.307676056,gray
90,100,100,-200,8000,55.125,58.15384615,-150.4285714,0.333579631,0.286407498,0.501849135,-0.077183099,-0.157746479,10.56838028,0.006760563,-0.01,-0.032323944,gray
